uid	uni	participant	rank	identity	tags	Q3-g	Q3-l	Q3-b	Q3-quest	Q3-ace	Q3-queer	Q4-gq	Q4-t	Q4-i	Q4-m	Q4-f	cishet_problem	cishet_solution	cishet_victim	cishet_helpless	sgm_problem	sgm_solution	sgm_victim	sgm_helpless	school_problem	school_solution	school_victim	school_helpless	culture_problem	culture_solution	culture_victim	culture_helpless	community_problem	community_solution	community_victim	community_helpless	gender	cis	sexuality	dorms	Q9	Q34	Q37	Q40	q_crit	bad_apple	school_pess	homoneg	bad_apple2
289.0	school1	281	grad-pro	sgm	sgm_solution, sgm_victim, school_solution, culture_problem, 			Bisexual								Female	False	False	False	False	False	True	True	False	False	True	False	False	True	False	False	False	False	False	False	False	f	c	bi	Yes	A few are	No	1	0	False	False	False	False	False
290.0	school1	282	undergrad	sgm	cishet_problem, sgm_victim, school_problem, school_solution, culture_problem, 			Bisexual	Questioning							Female	True	False	False	False	False	False	True	False	True	True	False	False	True	False	False	False	False	False	False	False	f	c	bi	Yes	A few are	No	1	0	False	False	False	False	False
291.0	school1	283	grad-pro	sgm	school_solution, community_helpless, 	Gay									Male		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	m	c	gay	Yes	Many are	No	1	1	False	False	False	False	False
292.0	school1	284	undergrad	sgm	school_solution, 			Bisexual								Female	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	bi	unknown			unknown	unknown	False	False	False	False	False
293.0	school1	285	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, school_solution, community_problem, 				Questioning							Female	True	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	True	False	False	False	f	c	unknown	Yes	A few are	No	1	1	False	False	False	True	False
294.0	school1	286	undergrad	cishet	cishet_victim, sgm_victim, school_problem, school_solution, 											Female	False	False	True	False	False	False	True	False	True	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	No	Some are		unknown	unknown	False	False	False	False	False
295.0	school1	287	undergrad	sgm	sgm_solution, sgm_victim, school_problem, school_solution, culture_problem, community_solution, 			Bisexual			Queer					Female	False	False	False	False	False	True	True	False	True	True	False	False	True	False	False	False	False	True	False	False	f	c	queer	Yes	Many are		unknown	unknown	False	False	False	False	False
296.0	school1	290	grad-pro	sgm	community_helpless, 			Bisexual		Asexual						Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	f	c	ace	Yes	Many are	No	1	1	False	False	False	False	False
297.0	school1	291	undergrad	sgm	sgm_victim, community_problem, 		Lesbian									Female	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	f	c	lesbian	No	Some are	No	0	0	False	False	False	True	False
298.0	school1	292	undergrad	cishet	school_solution, culture_problem, 										Male		False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	m	c	hetero	Yes	Some are		unknown	unknown	False	False	False	False	False
299.0	school1	293	grad-pro	sgm	sgm_solution, sgm_victim, 			Bisexual								Female	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	bi	unknown			unknown	unknown	False	False	False	False	False
	school1	294	undergrad	sgm		Gay									Male		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	gay	unknown			unknown	unknown	False	False	False	False	False
300.0	school1	295	undergrad	sgm	cishet_victim, 			Bisexual			Queer					Female	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	queer	unknown			unknown	unknown	False	False	False	False	False
301.0	school1	296	grad-pro	sgm	cishet_problem, sgm_victim, 			Bisexual								Female	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	bi	Yes	Some are	Yes	1	0	False	False	False	False	True
	school1	299	grad-pro	sgm		Gay									Male		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	gay	No	A few are	No	1	0	False	False	False	False	False
	school1	300	grad-pro	sgm		Gay									Male		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	gay	unknown			unknown	unknown	False	False	False	False	False
302.0	school1	301	undergrad	cishet	cishet_problem, school_solution, 											Female	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	Many are	No	0	0	False	False	False	False	True
	school1	302	grad-pro	sgm		Gay									Male		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	gay	unknown			unknown	unknown	False	False	False	False	False
303.0	school1	303	grad-pro	cishet	school_problem, school_solution, 											Female	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	Some are	No	1	1	False	False	False	False	False
304.0	school1	304	undergrad	sgm	cishet_solution, cishet_victim, culture_problem, 						Queer					Female	False	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	f	c	queer	Yes	Some are	No	1	0	False	False	False	False	False
	school1	305	faculty	sgm	cishet_solution, cishet_victim, school_solution, school_helpless, 	Gay									Male		False	True	True	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	m	c	gay	unknown			unknown	unknown	False	False	False	False	False
	school1	306	undergrad	sgm		Gay									Male		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	gay	Yes	Many are		unknown	unknown	False	False	False	False	False
	school4	0	staff	sgm	cishet_problem, sgm_solution, sgm_victim, sgm_helpless, school_problem, school_solution, school_helpless, culture_problem, community_solution, community_victim, 	1.0					1.0				1.0		True	False	False	False	False	True	True	True	True	True	False	True	True	False	False	False	False	True	True	False	m	c	queer	No	Some are	No	0	unknown	True	True	True	False	False
445.0	school4	1	undergrad	cishet	cishet_victim, cishet_helpless, sgm_victim, school_problem, school_solution, culture_problem, community_victim, 											1.0	False	False	True	True	False	False	True	False	True	True	False	False	True	False	False	False	False	False	True	False	f	c	hetero	Yes	Some are	Yes	0	unknown	True	True	False	False	False
446.0	school4	2	undergrad	cishet	cishet_helpless, school_problem, school_solution, 											1.0	False	False	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	Some are	No	0	unknown	False	False	False	False	False
447.0	school4	3	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, sgm_helpless, school_problem, school_solution, culture_problem, community_solution, community_victim, 						1.0					1.0	True	False	False	False	False	True	True	True	True	True	False	False	True	False	False	False	False	True	True	False	f	c	queer	Yes	Some are	No	1	1	True	True	True	False	False
448.0	school4	4	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, school_problem, school_solution, culture_problem, community_problem, community_solution, 			1.0			1.0					1.0	True	False	False	False	False	True	True	False	True	True	False	False	True	False	False	False	True	True	False	False	f	c	queer	Yes	Most are	No	1	1	False	False	False	True	False
	school4	5	staff	cishet	cishet_problem, cishet_victim, cishet_helpless, school_problem, school_solution, culture_problem, 											1.0	True	False	True	True	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False	f	c	hetero	No	A few are	No	0	unknown	False	False	False	False	False
	school4	6	unknown	cishet	cishet_problem, cishet_victim, school_solution, 											1.0	True	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	No	Many are	No	0	unknown	False	False	False	False	True
	school4	7	unknown	sgm	cishet_problem, sgm_solution, sgm_victim, school_problem, school_solution, culture_problem, 			1.0								1.0	True	False	False	False	False	True	True	False	True	True	False	False	True	False	False	False	False	False	False	False	f	c	bi	Yes	A few are	Yes	1	0	False	False	False	False	False
449.0	school4	8	undergrad	sgm	sgm_solution, sgm_victim, school_solution, community_solution, 	1.0									1.0		False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False	True	False	False	m	c	gay	Yes	Some are	No	1	1	False	False	False	False	False
	school4	9	unknown	cishet	cishet_victim, sgm_victim, school_solution, culture_problem, 										1.0		False	False	True	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	m	c	hetero	No	Some are	No	0	unknown	False	False	False	False	False
	school4	10	staff	cishet	school_solution, 										1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	hetero	No	A few are	No	1	0	False	False	False	False	False
450.0	school4	11	undergrad	cishet	school_solution, 										1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	A few are	No	0	unknown	False	False	False	False	False
	school4	12	staff	sgm	cishet_problem, cishet_solution, sgm_solution, sgm_victim, sgm_helpless, school_problem, school_solution, school_victim, culture_problem, 			1.0								1.0	True	True	False	False	False	True	True	True	True	True	True	False	True	False	False	False	False	False	False	False	f	c	bi	No	Many are	No	1	0	False	True	True	False	False
451.0	school4	13	undergrad	cishet	sgm_helpless, school_problem, school_solution, 											1.0	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	False	True	False	False
452.0	school4	14	undergrad	cishet	school_solution, 											1.0	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	Yes	1	0	False	False	False	False	False
453.0	school4	15	undergrad	cishet											1.0		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	No	Some are	No	1	1	False	False	False	False	False
454.0	school4	16	undergrad	cishet	school_solution, 											1.0	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	None are	Yes	1	0	False	False	False	False	False
	school4	17	unknown	cishet	cishet_victim, school_solution, culture_problem, 										1.0		False	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	m	c	hetero	No	Some are	No	0	unknown	False	False	False	False	False
455.0	school4	18	undergrad	cishet	cishet_problem, cishet_solution, cishet_victim, school_solution, culture_problem, 											1.0	True	True	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	No	1	1	False	True	False	False	False
456.0	school4	19	undergrad	cishet	cishet_solution, cishet_victim, cishet_helpless, school_solution, school_helpless, culture_problem, community_solution, 											1.0	False	True	True	True	False	False	False	False	False	True	False	True	True	False	False	False	False	True	False	False	f	c	hetero	Yes	Some are	No	1	1	False	False	False	False	False
457.0	school4	20	undergrad	cishet	cishet_problem, cishet_victim, cishet_helpless, school_solution, school_helpless, 										1.0		True	False	True	True	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	m	c	hetero	Yes	A few are	No	1	0	False	False	False	False	True
458.0	school4	21	undergrad	sgm	cishet_problem, sgm_victim, school_solution, school_helpless, culture_problem, 					1.0							True	False	False	False	False	False	True	False	False	True	False	True	True	False	False	False	False	False	False	False	unknown	unknown	ace	No	Many are	No	1	0	False	False	False	False	False
459.0	school4	22	undergrad	cishet	cishet_victim, school_problem, culture_problem, 											1.0	False	False	True	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	f	c	hetero	Yes	Some are	No	1	1	False	False	False	False	False
460.0	school4	23	undergrad	sgm	sgm_victim, sgm_helpless, school_problem, school_solution, culture_problem, community_solution, 			1.0								1.0	False	False	False	False	False	False	True	True	True	True	False	False	True	False	False	False	False	True	False	False	f	c	bi	Yes	Some are	No	1	1	False	False	True	False	False
461.0	school4	24	undergrad	cishet	cishet_problem, cishet_solution, cishet_victim, school_solution, culture_problem, community_problem, 											1.0	True	True	True	False	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	True	False	False	False
462.0	school4	25	undergrad	sgm	sgm_problem, sgm_solution, sgm_victim, sgm_helpless, school_solution, culture_problem, community_solution, 		1.0									1.0	False	False	False	False	True	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False	f	c	lesbian	No	A few are	No	1	1	False	False	False	True	False
463.0	school4	26	undergrad	cishet	cishet_victim, sgm_victim, school_solution, school_helpless, culture_problem, 											1.0	False	False	True	False	False	False	True	False	False	True	False	True	True	False	False	False	False	False	False	False	f	c	hetero	Yes	Some are	No	1	0	False	False	False	False	False
464.0	school4	27	undergrad	sgm	cishet_problem, cishet_solution, sgm_problem, sgm_solution, sgm_victim, school_solution, school_helpless, community_problem, 			1.0								1.0	True	True	False	False	True	True	True	False	False	True	False	True	False	False	False	False	True	False	False	False	f	c	bi	Yes	Some are	No	1	0	False	True	False	True	False
465.0	school4	28	undergrad	cishet	cishet_problem, 										1.0		True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	A few are	No	1	0	False	False	False	False	True
466.0	school4	29	undergrad	cishet	cishet_victim, culture_solution, 										1.0		False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	m	c	hetero	Yes	None are	Yes	0	unknown	False	False	False	False	False
467.0	school4	30	undergrad	cishet	cishet_problem, sgm_victim, culture_problem, culture_solution, 										1.0		True	False	False	False	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	m	c	hetero	Yes	A few are	Yes	1	0	False	False	False	False	False
468.0	school4	31	undergrad	cishet	school_solution, 										1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	A few are	Yes	1	0	False	False	False	False	False
469.0	school4	32	undergrad	cishet	cishet_problem, school_solution, school_helpless, culture_problem, 										1.0		True	False	False	False	False	False	False	False	False	True	False	True	True	False	False	False	False	False	False	False	m	c	hetero	Yes	Some are	No	1	0	False	False	False	False	False
470.0	school4	33	undergrad	cishet	cishet_victim, school_solution, 											1.0	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	False	False	False	False
	school4	34	undergrad	cishet												1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	Most are	No	1	0	False	False	False	False	False
471.0	school4	35	undergrad	cishet	cishet_problem, cishet_victim, cishet_helpless, sgm_solution, sgm_victim, school_helpless, culture_problem, 										1.0	1.0	True	False	True	True	False	True	True	False	False	False	False	True	True	False	False	False	False	False	False	False	m	c	hetero	Yes	Some are	No	0	unknown	False	True	False	False	False
472.0	school4	36	undergrad	cishet	school_solution, culture_solution, 										1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	m	c	hetero	Yes	Some are	Yes	1	0	False	False	False	False	False
	school4	37	unknown	cishet	school_solution, 											1.0	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	No	A few are	No	0	unknown	False	False	False	False	False
	school4	38	unknown	sgm	cishet_problem, sgm_problem, sgm_solution, sgm_victim, sgm_helpless, school_helpless, culture_problem, community_solution, 			1.0								1.0	True	False	False	False	True	True	True	True	False	False	False	True	True	False	False	False	False	True	False	False	f	c	bi	Yes	Some are	No	1	1	False	False	True	True	False
473.0	school4	39	undergrad	cishet	school_solution, 										1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	A few are	Yes	1	0	False	False	False	False	False
474.0	school4	40	undergrad	cishet	school_solution, 											1.0	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	Yes	0	unknown	False	False	False	False	False
475.0	school4	41	undergrad	cishet	cishet_solution, cishet_victim, school_helpless, 											1.0	False	True	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	Yes	1	0	False	False	False	False	False
476.0	school4	42	undergrad	unknown	cishet_problem, school_solution, community_solution, 										1.0		True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	m	c	unknown	No	Some are	No	1	1	False	False	False	False	True
	school4	43	unknown	cishet	cishet_problem, cishet_victim, cishet_helpless, school_problem, school_solution, culture_problem, 											1.0	True	False	True	True	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False	f	c	hetero	No	A few are	No	0	unknown	False	False	False	False	False
477.0	school4	44	undergrad	cishet	cishet_problem, cishet_solution, cishet_victim, sgm_problem, sgm_victim, 											1.0	True	True	True	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	Some are	Yes	1	1	False	True	False	True	True
478.0	school4	45	undergrad	cishet	cishet_solution, cishet_victim, school_solution, culture_problem, 											1.0	False	True	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	False	False	False	False
479.0	school4	46	undergrad	cishet	cishet_victim, school_solution, school_helpless, 											1.0	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	f	c	hetero	Yes	Some are	No	1	0	False	False	False	False	False
	school4	47	unknown	sgm	cishet_victim, school_solution, culture_problem, 	1.0									1.0		False	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	m	c	gay	No	Many are	No	0	unknown	False	False	False	False	False
480.0	school4	48	undergrad	cishet	cishet_problem, cishet_victim, cishet_helpless, school_problem, school_solution, school_helpless, 											1.0	True	False	True	True	False	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	f	c	hetero	Yes	Some are	No	1	1	False	False	True	False	False
481.0	school4	49	undergrad	cishet	cishet_problem, cishet_solution, cishet_victim, school_solution, culture_problem, 											1.0	True	True	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	f	c	hetero	Yes	Some are	No	1	0	False	True	False	False	False
	school4	50	unknown	sgm	cishet_problem, sgm_solution, sgm_victim, sgm_helpless, school_problem, school_solution, culture_problem, community_solution, 			1.0								1.0	True	False	False	False	False	True	True	True	True	True	False	False	True	False	False	False	False	True	False	False	f	c	bi	Yes	Some are	No	1	1	False	False	True	False	False
482.0	school4	51	undergrad	cishet	cishet_problem, cishet_solution, cishet_victim, school_solution, culture_problem, 											1.0	True	True	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	f	c	hetero	No	A few are	No	1	0	False	True	False	False	False
483.0	school4	52	undergrad	unknown	cishet_problem, cishet_solution, cishet_victim, cishet_helpless, sgm_solution, sgm_victim, school_problem, school_solution, culture_problem, community_solution, 											1.0	True	True	True	True	False	True	True	False	True	True	False	False	True	False	False	False	False	True	False	False	f	c	unknown	Yes	Some are	No	1	1	False	True	False	False	False
484.0	school4	53	undergrad	cishet	cishet_victim, school_problem, school_solution, school_helpless, culture_problem, 											1.0	False	False	True	False	False	False	False	False	True	True	False	True	True	False	False	False	False	False	False	False	f	c	hetero	Yes	Some are	No	1	1	False	False	True	False	False
	school4	54	unknown	cishet	school_solution, 										1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	hetero	No	None are	No	0	unknown	False	False	False	False	False
485.0	school4	55	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, school_solution, school_helpless, culture_problem, community_solution, 												True	False	False	False	False	True	True	False	False	True	False	True	True	False	False	False	False	True	False	False	unknown	unknown	unknown	Yes	Many are	Yes	1	1	False	False	False	False	False
486.0	school4	56	undergrad	cishet	cishet_solution, school_solution, 											1.0	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	Some are	No	1	1	False	False	False	False	False
487.0	school4	57	undergrad	sgm	school_solution, 	1.0									1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	gay	Yes	A few are	No	1	0	False	False	False	False	False
488.0	school4	58	undergrad	sgm	school_solution, 								1.0		1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	t	unknown	Yes	A few are	Yes	0	unknown	False	False	False	False	False
489.0	school4	59	undergrad	cishet	cishet_problem, cishet_solution, cishet_victim, cishet_helpless, school_solution, school_helpless, community_helpless, 											1.0	True	True	True	True	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	True	f	c	hetero	Yes	Some are	Yes	1	0	False	True	False	False	True
	school4	60	unknown	cishet												1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	No	A few are	No	1	1	False	False	False	False	False
490.0	school4	61	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, sgm_helpless, school_problem, school_solution, 						1.0					1.0	True	False	False	False	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	False	f	c	queer	Yes	A few are	Yes	1	1	False	False	True	False	False
	school4	62	undergrad	cishet											1.0		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	None are	Yes	1	0	False	False	False	False	False
491.0	school4	63	undergrad	cishet	school_solution, community_problem, 										1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	m	c	hetero	Yes	None are	No	1	0	False	False	False	False	False
492.0	school4	64	undergrad	cishet	cishet_problem, cishet_solution, cishet_victim, sgm_victim, school_solution, school_helpless, culture_solution, 											1.0	True	True	True	False	False	False	True	False	False	True	False	True	False	True	False	False	False	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	True	False	False	True
493.0	school4	65	undergrad	cishet	cishet_problem, cishet_victim, sgm_victim, school_solution, culture_problem, 											1.0	True	False	True	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	f	c	hetero	No	Many are	No	0	unknown	False	True	False	False	False
494.0	school4	66	undergrad	cishet	school_solution, 											1.0	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	No	A few are	Yes	1	0	False	False	False	False	False
495.0	school4	67	undergrad	sgm	cishet_victim, sgm_solution, sgm_helpless, school_problem, culture_problem, 	1.0									1.0		False	False	True	False	False	True	False	True	True	False	False	False	True	False	False	False	False	False	False	False	m	c	gay	Yes	A few are	No	0	unknown	False	False	True	False	False
	school4	68	undergrad	cishet												1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	Yes	0	unknown	False	False	False	False	False
496.0	school4	69	undergrad	cishet	cishet_problem, cishet_solution, cishet_victim, school_problem, school_solution, community_problem, 										1.0		True	True	True	False	False	False	False	False	True	True	False	False	False	False	False	False	True	False	False	False	m	c	hetero	Yes	Some are	No	1	0	False	True	False	False	False
497.0	school4	70	undergrad	cishet	cishet_problem, cishet_solution, cishet_victim, school_solution, community_problem, 											1.0	True	True	True	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	True	False	False	False
	school4	71	unknown	sgm	sgm_solution, sgm_victim, school_solution, community_problem, 	1.0									1.0		False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	True	False	False	False	m	c	gay	Yes	Some are	No	1	0	False	False	False	True	False
498.0	school4	72	undergrad	cishet	cishet_helpless, 											1.0	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	Some are	No	0	unknown	False	False	False	False	False
499.0	school4	73	undergrad	cishet	cishet_problem, cishet_victim, sgm_victim, school_problem, school_solution, 											1.0	True	False	True	False	False	False	True	False	True	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	True	False	False	False
500.0	school4	74	undergrad	cishet	cishet_solution, cishet_victim, school_solution, culture_problem, 											1.0	False	True	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	False	False	False	False
501.0	school4	75	undergrad	cishet	cishet_problem, cishet_victim, sgm_victim, community_problem, 											1.0	True	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	True	False	True	False
502.0	school4	76	undergrad	cishet	school_solution, culture_problem, 											1.0	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	False	False	False	False
	school4	77	undergrad	cishet											1.0		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	Some are	No	1	0	False	False	False	False	False
503.0	school4	78	undergrad	sgm	cishet_problem, cishet_solution, cishet_victim, school_solution, 					1.0						1.0	True	True	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	ace	Yes	A few are	No	1	0	False	True	False	False	True
504.0	school4	79	undergrad	cishet	cishet_victim, sgm_victim, school_solution, 											1.0	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	False	False	False	False
505.0	school4	80	undergrad	cishet	cishet_problem, cishet_solution, cishet_victim, school_solution, school_helpless, 											1.0	True	True	True	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	f	c	hetero	Yes	Some are	No	1	0	False	True	False	False	True
506.0	school4	81	undergrad	cishet	culture_problem, 											1.0	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	f	c	hetero	Yes	None are	No	1	0	False	False	False	False	False
507.0	school4	82	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, sgm_helpless, school_problem, school_solution, school_helpless, culture_problem, community_helpless, 						1.0		1.0		1.0		True	False	False	False	False	True	True	True	True	True	False	True	True	False	False	False	False	False	False	True	m	t	queer	No	A few are	No	0	unknown	False	False	True	True	False
508.0	school4	83	undergrad	cishet	school_solution, 											1.0	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	False	False	False	False
	school4	84	unknown	cishet												1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	No	None are	No	1	0	False	False	False	False	False
509.0	school4	85	undergrad	cishet	cishet_solution, cishet_victim, school_solution, culture_problem, 											1.0	False	True	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	f	c	hetero	Yes	None are	Yes	1	0	False	False	False	False	False
510.0	school4	86	undergrad	cishet	cishet_problem, cishet_solution, cishet_victim, school_solution, culture_problem, 											1.0	True	True	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	True	False	False	False
511.0	school4	87	undergrad	cishet	cishet_solution, 											1.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	False	False	False	False
512.0	school4	88	undergrad	cishet	cishet_solution, school_solution, 											1.0	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	Some are	No	1	1	False	False	False	False	False
513.0	school4	89	undergrad	cishet	cishet_problem, cishet_solution, cishet_victim, sgm_victim, school_solution, culture_problem, 											1.0	True	True	True	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	True	False	False	False
514.0	school4	90	undergrad	cishet	cishet_victim, school_solution, 											1.0	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	False	False	False	False
515.0	school4	91	undergrad	cishet	community_solution, community_helpless, 											1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	f	c	hetero	Yes	A few are	No	1	0	False	False	False	False	False
516.0	school4	92	undergrad	cishet	culture_problem, 											1.0	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	Yes	1	0	False	False	False	False	False
